name,cohorts,id,label,match,candidates,note
epilepsy,5,MONDO:0005027,epilepsy,exact,"MONDO:1010411 epilepsy, dog (0.957) | MONDO:0957599 epilepsy, early-onset (0.955) | MONDO:1010413 epilepsy, horse (0.954) | MONDO:1010414 epilepsy, cattle (0.952) | MONDO:1010415 epilepsy, rabbit (0.952) | MONDO:0100580 epilepsy, unknown whether focal or generalized (0.951) | MONDO:0005027 epilepsy (lex) | MONDO:0007295 self-limited epilepsy with centrotemporal spikes (lex)",
epileptic encephalopathies,1,MONDO:0100620,developmental and epileptic encephalopathy,judged,"MONDO:0800491 early-infantile DEE (0.965) | MONDO:0020632 developmental and epileptic encephalopathy 93 (0.955) | MONDO:0014133 developmental and epileptic encephalopathy, 16 (0.954) | MONDO:0013056 developmental and epileptic encephalopathy, 39 (0.954) | MONDO:0013388 developmental and epileptic encephalopathy, 11 (0.954) | MONDO:0032663 developmental and epileptic encephalopathy, 70 (0.954) | MONDO:0012812 developmental and epileptic encephalopathy, 4 (lex) | MONDO:0010246 developmental and epileptic encephalopathy, 9 (lex)",
epithelial ovarian cancer,4,MONDO:0005140,ovarian carcinoma,exact,MONDO:0016093 borderline epithelial tumor of ovary (0.939) | MONDO:0018364 malignant epithelial tumor of ovary (0.919) | MONDO:0005140 ovarian carcinoma (0.912) | MONDO:0002229 ovarian epithelial tumor (0.905) | MONDO:0018365 malignant non-epithelial tumor of ovary (0.871) | MONDO:0005211 ovarian serous adenocarcinoma (0.870),
ER+ breast cancer,1,MONDO:0006512,estrogen-receptor positive breast cancer,exact,MONDO:0006512 estrogen-receptor positive breast cancer (0.927) | MONDO:0700079 hormone receptor-positive breast cancer (0.887) | MONDO:0700078 triple-positive breast carcinoma (0.869) | MONDO:0004990 breast tumor luminal A or B (0.869) | MONDO:0006244 HER2 positive breast carcinoma (0.867) | MONDO:0016419 hereditary breast carcinoma (0.847) | MONDO:0006513 estrogen-receptor negative breast cancer (lex),
esophageal squamous cell carcinoma,1,MONDO:0005580,esophageal squamous cell carcinoma,exact,"MONDO:0007576 esophageal cancer (0.956) | MONDO:1013457 esophageal squamous cell carcinoma, non-human animal (0.946) | MONDO:0005580 esophageal squamous cell carcinoma (0.934) | MONDO:0004827 esophagus squamous cell papilloma (0.921) | MONDO:0004708 esophagus carcinoma in situ (0.902) | MONDO:0018480 carcinoma of esophagus, salivary gland type (0.901)",
essential hypertension,2,MONDO:0001134,essential hypertension,exact,"MONDO:0007781 essential hypertension, genetic (0.932) | MONDO:1010455 essential hypertension, dog (0.928) | MONDO:1010014 essential hypertension, non-human animal (0.918) | MONDO:0011440 hypertension, essential, susceptibility to, 2 (0.884) | MONDO:0011384 hypertension, essential, susceptibility to, 1 (0.883) | MONDO:0012109 hypertension, essential, susceptibility to, 4 (0.882) | MONDO:0001134 essential hypertension (lex)",
eye disease,2,MONDO:0005328,eye disorder,exact,"MONDO:0005283 retinal disorder (0.955) | MONDO:0004884 eye degenerative disorder (0.925) | MONDO:0043885 eye infectious disorder (0.911) | MONDO:0005328 eye disorder (0.901) | MONDO:7770651 eye defects, domestic cat (0.898) | MONDO:0000926 eye accommodation disease (0.896) | MONDO:0003382 eyelid disorder (lex)",
eye diseases,5,MONDO:0005328,eye disorder,judged,"MONDO:0005283 retinal disorder (0.949) | MONDO:0004884 eye degenerative disorder (0.919) | MONDO:0043885 eye infectious disorder (0.911) | MONDO:7770651 eye defects, domestic cat (0.900) | MONDO:0005328 eye disorder (0.895) | MONDO:0000926 eye accommodation disease (0.893) | MONDO:0003382 eyelid disorder (lex)",
eye disorders,1,MONDO:0005328,eye disorder,judged,"MONDO:0005283 retinal disorder (0.931) | MONDO:7770651 eye defects, domestic cat (0.920) | MONDO:0004884 eye degenerative disorder (0.917) | MONDO:0043885 eye infectious disorder (0.905) | MONDO:0000926 eye accommodation disease (0.899) | MONDO:0005328 eye disorder (0.897) | MONDO:0003382 eyelid disorder (lex)",
familial hypercholesterolemia,2,MONDO:0005439,familial hypercholesterolemia,exact,"MONDO:0011369 hypercholesterolemia, autosomal dominant, 3 (0.954) | MONDO:0005439 familial hypercholesterolemia (0.948) | MONDO:0018473 hyperlipoproteinemia type 3 (0.934) | MONDO:0014412 hyperlipoproteinemia, type 1D (0.918) | MONDO:0007750 hypercholesterolemia, familial, 1 (0.914) | MONDO:0001336 familial hyperlipidemia (0.908)",
febrile illness,1,HP:0001945,Fever,judged,"MONDO:0015584 febrile infection-related epilepsy syndrome (0.924) | MONDO:0000032 febrile seizures, familial (0.909) | MONDO:0000023 infantile liver failure (0.893) | MONDO:0009225 fever, familial lifelong persistent (0.874) | MONDO:0024566 febrile seizures, familial, 11 (0.873) | MONDO:0012972 febrile seizures, familial, 10 (0.872) | MONDO:0005358 Dengue hemorrhagic fever (lex)",
fetal growth restriction,1,MONDO:0005030,fetal growth restriction,exact,"MONDO:0005030 fetal growth restriction (0.916) | MONDO:0800042 restrictive dermopathy 1 (0.876) | MONDO:1017051 fetal oversize dystocia, non-human animal (0.855) | MONDO:0006663 perinatal asphyxia (0.847) | MONDO:0008824 fetal akinesia deformation sequence (0.846) | MONDO:0014663 Silver-Russell syndrome 3 (0.846) | MONDO:0011308 GRACILE syndrome (lex)",
fibromuscular dysplasia,4,MONDO:0006761,fibromuscular dysplasia,exact,"MONDO:0980998 fibromuscular dysplasia of the renal arteries (0.958) | MONDO:0980999 fibromuscular dysplasia of the coronary arteries (0.955) | MONDO:0006761 fibromuscular dysplasia (0.955) | MONDO:0859151 fibromuscular dysplasia, multifocal (0.954) | MONDO:0981000 fibromuscular dysplasia of the visceral arteries (0.952) | MONDO:0981001 fibromuscular dysplasia of the arteries of the extremities (0.949)",
first demyelinating event,1,MONDO:0020800,demyelinating disease of central nervous system,judged,"MONDO:0020800 demyelinating disease of central nervous system (0.815) | MONDO:1012987 demyelinating disease, non-human animal (0.789) | MONDO:0003334 demyelinating polyneuropathy (0.786) | MONDO:0013382 progressive demyelinating neuropathy with bilateral striatal necrosis (0.784) | MONDO:0800491 early-infantile DEE (0.775) | MONDO:0020347 acute inflammatory demyelinating polyradiculoneuropathy (0.775)",clinically isolated syndrome
focal segmental glomerulosclerosis,1,MONDO:0100313,focal segmental glomerulosclerosis,exact,MONDO:0011390 focal segmental glomerulosclerosis 2 (0.954) | MONDO:0014539 focal segmental glomerulosclerosis 9 (0.952) | MONDO:0011303 focal segmental glomerulosclerosis 1 (0.952) | MONDO:0013589 focal segmental glomerulosclerosis 6 (0.952) | MONDO:0014462 focal segmental glomerulosclerosis 8 (0.952) | MONDO:0014451 focal segmental glomerulosclerosis 7 (0.952) | MONDO:0100313 focal segmental glomerulosclerosis (lex),
follicular lymphoma,1,MONDO:0018906,follicular lymphoma,exact,"MONDO:0980759 follicular lymphoma, susceptibility to (0.935) | MONDO:0018906 follicular lymphoma (0.918) | MONDO:0011508 lymphoma, non-Hodgkin, familial (0.904) | MONDO:0700390 follicular lymphoma, susceptibility to, 2 (0.904) | MONDO:0013088 follicular lymphoma, susceptibility to, 1 (0.903) | MONDO:0005764 follicular dendritic cell sarcoma (0.898)",
fracture,5,MONDO:0005315,bone fracture,exact,"MONDO:0005315 bone fracture (0.954) | MONDO:0005319 humerus fracture (0.951) | MONDO:0043589 femoral neck fracture (0.919) | MONDO:1015630 fracture, simple, non-human animal (0.914) | MONDO:1015620 fracture, incomplete, non-human animal (0.914) | MONDO:1015380 fracture healing, non-human animal (0.911) | MONDO:0014806 spinal muscular atrophy with congenital bone fractures 1 (lex)",
fractures,2,MONDO:0005315,bone fracture,judged,"MONDO:0005319 humerus fracture (0.949) | MONDO:0005315 bone fracture (0.947) | MONDO:0043589 femoral neck fracture (0.914) | MONDO:1015630 fracture, simple, non-human animal (0.909) | MONDO:1015380 fracture healing, non-human animal (0.908) | MONDO:1015620 fracture, incomplete, non-human animal (0.906) | MONDO:0014806 spinal muscular atrophy with congenital bone fractures 1 (lex)",
fragility fractures,1,MONDO:0005315,bone fracture,judged,"MONDO:0043589 femoral neck fracture (0.871) | MONDO:0005319 humerus fracture (0.869) | MONDO:0005315 bone fracture (0.869) | MONDO:1015630 fracture, simple, non-human animal (0.855) | MONDO:1015639 fracture of pelvis, non-human animal (0.854) | MONDO:1015644 fracture of vertebral column, non-human animal (0.852) | MONDO:0700047 premenopausal osteoporosis (lex) | MONDO:0008151 gnathodiaphyseal dysplasia (lex)",osteoporotic
frontotemporal dementia,3,MONDO:0017276,frontotemporal dementia,exact,"MONDO:0017161 frontotemporal dementia with motor neuron disease (0.953) | MONDO:0007105 frontotemporal dementia and/or amyotrophic lateral sclerosis 1 (0.950) | MONDO:0017399 frontotemporal dementia, right temporal atrophy variant (0.948) | MONDO:7770324 frontotemporal dementia, macaque (0.946) | MONDO:0030923 frontotemporal dementia and/or amyotrophic lateral sclerosis (0.945) | MONDO:0030872 frontotemporal dementia and/or amyotrophic lateral sclerosis 8 (0.938) | MONDO:0017276 frontotemporal dementia (lex)",
frontotemporal lobar degeneration with TDP-43 inclusions,1,MONDO:0700038,TDP-43 proteinopathy,judged,"MONDO:0012790 amyotrophic lateral sclerosis type 10 (0.904) | MONDO:0014640 frontotemporal dementia and/or amyotrophic lateral sclerosis 3 (0.892) | MONDO:0014641 frontotemporal dementia and/or amyotrophic lateral sclerosis 4 (0.891) | MONDO:0014395 frontotemporal dementia and/or amyotrophic lateral sclerosis 2 (0.890) | MONDO:0007105 frontotemporal dementia and/or amyotrophic lateral sclerosis 1 (0.890) | MONDO:7770263 frontotemporal dementia and/or amyotrophic lateral sclerosis 1, macaque (0.888) | MONDO:0700038 TDP-43 proteinopathy (lex)",
gallbladder carcinoma,1,MONDO:0003220,gallbladder carcinoma,exact,"MONDO:0003220 gallbladder carcinoma (0.925) | MONDO:0000373 gall bladder carcinoma in situ (0.919) | MONDO:0002667 gallbladder signet ring cell adenocarcinoma (0.917) | MONDO:1013307 gallbladder adenocarcinoma, non-human animal (0.915) | MONDO:0018918 carcinoma of gallbladder and extrahepatic biliary tract (0.911) | MONDO:0006215 gallbladder adenocarcinoma (0.910) | MONDO:0006476 undifferentiated gallbladder carcinoma (lex)",
gastric and gastroesophageal junction adenocarcinoma,1,MONDO:0005036,gastric adenocarcinoma,judged,"MONDO:0017790 gastric adenocarcinoma and proximal polyposis of the stomach (0.924) | MONDO:1013271 gastric adenocarcinoma, non-human animal (0.914) | MONDO:0005036 gastric adenocarcinoma (0.907) | MONDO:0003219 gastroesophageal junction adenocarcinoma (0.906) | MONDO:0005037 gastric intestinal type adenocarcinoma (0.905) | MONDO:0850130 gastroesophageal adenocarcinoma (0.901)",and gastroesophageal junction adenocarcinoma (MONDO:0003219)
gastric cancer,3,MONDO:0001056,gastric cancer,exact,"MONDO:0100488 CDH1-related diffuse gastric and lobular breast cancer syndrome (0.945) | MONDO:0001056 gastric cancer (0.943) | MONDO:0004716 stomach carcinoma in situ (0.942) | MONDO:0005036 gastric adenocarcinoma (0.926) | MONDO:1013293 gastric carcinoma, non-human animal (0.924) | MONDO:0006227 gastric neuroendocrine tumor G1 (0.923) | MONDO:0018502 hereditary gastric cancer (lex)",
gastric cardia adenocarcinoma,1,MONDO:0003835,gastric cardia adenocarcinoma,exact,"MONDO:0003835 gastric cardia adenocarcinoma (0.945) | MONDO:0017790 gastric adenocarcinoma and proximal polyposis of the stomach (0.911) | MONDO:1013271 gastric adenocarcinoma, non-human animal (0.904) | MONDO:0021294 carcinoma in situ of gastric cardia (0.903) | MONDO:0005036 gastric adenocarcinoma (0.895) | MONDO:0005037 gastric intestinal type adenocarcinoma (0.892)",
gastric cardia cancer,1,MONDO:0003834,gastric cardia carcinoma,exact,MONDO:0003835 gastric cardia adenocarcinoma (0.933) | MONDO:0021294 carcinoma in situ of gastric cardia (0.926) | MONDO:0003834 gastric cardia carcinoma (0.913) | MONDO:0004716 stomach carcinoma in situ (0.890) | MONDO:0001056 gastric cancer (0.887) | MONDO:0100488 CDH1-related diffuse gastric and lobular breast cancer syndrome (0.883),
gastric noncardia adenocarcinoma,1,MONDO:0005036,gastric adenocarcinoma,judged,"MONDO:1013271 gastric adenocarcinoma, non-human animal (0.924) | MONDO:0017790 gastric adenocarcinoma and proximal polyposis of the stomach (0.902) | MONDO:0003835 gastric cardia adenocarcinoma (0.900) | MONDO:0005036 gastric adenocarcinoma (0.899) | MONDO:0005037 gastric intestinal type adenocarcinoma (0.890) | MONDO:1013323 gastric adenoma, non-human animal (0.884)",non-cardia
gastrointestinal malignancies,1,MONDO:0002516,digestive system cancer,judged,"MONDO:0021223 digestive system neoplasm (0.907) | MONDO:0006181 digestive system carcinoma (0.901) | MONDO:0002516 digestive system cancer (0.896) | MONDO:0045070 digestive system melanoma (0.888) | MONDO:0011719 gastrointestinal stromal tumor (0.886) | MONDO:0005814 intestinal cancer (0.878) | MONDO:0000386 digestive system neuroendocrine tumor, grade 1/2 (lex)",
gastroparesis,1,MONDO:0006769,gastroparesis,exact,"MONDO:0006769 gastroparesis (0.936) | MONDO:0007186 gastroesophageal reflux disease (0.855) | MONDO:0850129 gastroesophageal cancer (0.846) | MONDO:0007647 gastric volvulus, intrathoracic (0.846) | MONDO:0001561 pyloric stenosis (0.846) | MONDO:0002569 gastric dilatation (0.843) | MONDO:0034150 idiopathic gastroparesis (lex)",
genetic generalised epilepsy,1,MONDO:0005579,idiopathic generalized epilepsy,judged,"MONDO:0800489 genetic epilepsy with febrile seizures plus spectrum (0.921) | MONDO:0018214 generalized epilepsy with febrile seizures plus (0.920) | MONDO:0011891 febrile seizures, familial, 8 (0.907) | MONDO:0011231 febrile seizures, familial, 2 (0.906) | MONDO:0958324 generalized epilepsy with febrile seizures plus, type 12 (0.901) | MONDO:0014517 generalized epilepsy with febrile seizures plus, type 9 (0.901) | MONDO:0005579 idiopathic generalized epilepsy (lex)",
Genetic Generalized Epilepsy,1,MONDO:0100575,genetic generalized epilepsy,exact,"MONDO:0800489 genetic epilepsy with febrile seizures plus spectrum (0.873) | MONDO:0018214 generalized epilepsy with febrile seizures plus (0.873) | MONDO:0011891 febrile seizures, familial, 8 (0.845) | MONDO:0011231 febrile seizures, familial, 2 (0.842) | MONDO:0958324 generalized epilepsy with febrile seizures plus, type 12 (0.842) | MONDO:0032777 generalized epilepsy with febrile seizures plus, type 10 (0.842) | MONDO:0100575 genetic generalized epilepsy (lex) | MONDO:0800498 childhood-onset genetic generalized epilepsy syndrome (lex)",
genito-urinary tumor,1,MONDO:0006295,malignant urinary system neoplasm,judged,MONDO:0025370 obsolete urogenital neoplasm [obsolete] (0.902) | MONDO:0021145 obsolete disorder of genitourinary system [obsolete] (0.873) | MONDO:0006002 urogenital tuberculosis (0.859) | MONDO:0003791 prostatic urethral cancer (0.857) | MONDO:0001187 urinary bladder cancer (0.856) | MONDO:0004197 male urethral cancer (0.854),urinary tract; genital tumours not covered
germinal-center B-cell derived lymphoma,1,MONDO:0850419,diffuse large B-cell lymphoma germinal center B-cell type,judged,"MONDO:0850419 diffuse large B-cell lymphoma germinal center B-cell type (0.885) | MONDO:0003658 B-cell lymphoma, unclassifiable, with features intermediate between diffuse large b-cell lymphoma and classical Hodgkin lymphoma (0.844) | MONDO:0004152 chronic lymphocytic leukemia/small lymphocytic lymphoma with immunoglobulin heavy chain variable-region gene somatic hypermutation (0.833) | MONDO:0020323 primary mediastinal large B-cell lymphoma (0.833) | MONDO:0017604 marginal zone lymphoma (0.825) | MONDO:0004020 mediastinal gray zone lymphoma (0.825)",the germinal-centre type of diffuse large B-cell lymphoma; follicular and Burkitt lymphomas are also germinal-centre derived
gestational diabetes,1,MONDO:0005406,gestational diabetes,exact,MONDO:0005406 gestational diabetes (0.948) | MONDO:0023227 gestational diabetes insipidus (0.947) | MONDO:0018944 gestational trophoblastic neoplasm (0.838) | MONDO:0006558 pemphigoid gestationis (0.826) | MONDO:0020550 gestational choriocarcinoma (0.819) | MONDO:0016391 neonatal diabetes mellitus (0.819),
gestational diabetes mellitus,6,MONDO:0005406,gestational diabetes,exact,"MONDO:0005406 gestational diabetes (0.951) | MONDO:0023227 gestational diabetes insipidus (0.940) | MONDO:0012480 diabetes mellitus, transient neonatal, 2 (0.837) | MONDO:0011073 diabetes mellitus, transient neonatal, 1 (0.835) | MONDO:0012522 diabetes mellitus, transient neonatal, 3 (0.835) | MONDO:0016391 neonatal diabetes mellitus (0.834)",
gingivobuccal cancer of the oral cavity,1,MONDO:0005515,oral cavity cancer,judged,"MONDO:1014183 oral gingival squamous cell carcinoma, non-human animal (0.894) | MONDO:0004615 upper gum cancer (0.876) | MONDO:0004713 lower gum cancer (0.876) | MONDO:0000371 oral cavity carcinoma in situ (0.857) | MONDO:0004958 oral cavity squamous cell carcinoma (0.849) | MONDO:1013252 gingival neoplasm, non-human animal (0.848)",gingivobuccal
