COHO ID	label	curation status	PGS subset	PGS cohort id	placed by	PGS cohort name	PMID	DOI	title	PGP id	roles
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:39572784	10.1038/s41588-024-01975-5	Genome-wide association study reveals mechanisms underlying dilated cardiomyopathy and myocardial resilience.	PGP000672	development of PGS004946 from the samples of a GWAS; development of PGS004947 from the samples of a GWAS; development of PGS004950 from the samples of a GWAS; development of PGS004951 from the samples of a GWAS; evaluation of PGS004948 on PSS011782 (PPM021755); evaluation of PGS004949 on PSS011782 (PPM021756)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:39930085	10.1038/s41588-024-02068-z	Genome-wide association study of prostate-specific antigen levels in 392,522 men identifies new loci and improves prediction across ancestry groups.	PGP000692	training samples of PGS005099; training samples of PGS005101
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:39966645	10.1038/s41588-025-02094-5	Evaluation of polygenic scores for hypertrophic cardiomyopathy in the general population and across clinical settings.	PGP000642	evaluation of PGS004910 on PSS011704 (PPM021366); evaluation of PGS004911 on PSS011704 (PPM021367)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40011692	10.1038/s41591-025-03533-w	Endothelial cell-related genetic variants identify LDL cholesterol-sensitive individuals who derive greater benefit from aggressive lipid lowering.	PGP000768	development of PGS005322 from the samples of GCST90132314; evaluation of PGS005322 on PSS012110 (PPM023069); evaluation of PGS005322 on PSS012110 (PPM023070)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40019942	10.1371/journal.pmed.1004534	Polygenic risk scores for pan-cancer risk prediction in the Chinese population: A population-based cohort study based on the China Kadoorie Biobank.	PGP000711	development of PGS005162 from the samples of GCST90129505
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40032831	10.1038/s41467-025-56695-z	Identification of plasma proteomic markers underlying polygenic risk of type 2 diabetes and related comorbidities.	PGP000701	evaluation of PGS005110 on PSS011911 (PPM022301); evaluation of PGS005111 on PSS011911 (PPM022302); evaluation of PGS005112 on PSS011911 (PPM022303); evaluation of PGS005113 on PSS011911 (PPM022304); evaluation of PGS005114 on PSS011911 (PPM022305); evaluation of PGS005115 on PSS011911 (PPM022306); evaluation of PGS005116 on PSS011911 (PPM022307); evaluation of PGS005117 on PSS011911 (PPM022308); evaluation of PGS005118 on PSS011911 (PPM022309); evaluation of PGS005119 on PSS011911 (PPM022310); evaluation of PGS002732 on PSS011911 (PPM022311); evaluation of PGS005110 on PSS011912 (PPM022312); evaluation of PGS005111 on PSS011912 (PPM022313); evaluation of PGS005112 on PSS011912 (PPM022314); evaluation of PGS005113 on PSS011912 (PPM022315); evaluation of PGS005114 on PSS011912 (PPM022316); evaluation of PGS005115 on PSS011912 (PPM022317); evaluation of PGS005116 on PSS011912 (PPM022318); evaluation of PGS005117 on PSS011912 (PPM022319); evaluation of PGS005118 on PSS011912 (PPM022320); and 2 more
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40042447	10.1002/alz.70014	Polygenic score integrating neurodegenerative and vascular risk informs dementia risk stratification.	PGP000718	development of PGS005170 from the samples of a GWAS; development of PGS005170 from the samples of GCST90244151; development of PGS005170 from the samples of GCST90244153; development of PGS005170 from the samples of GCST90244155; development of PGS005170 from the samples of GCST90239652
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40045046	10.1038/s42003-025-07767-9	Assessment of polygenic risk score performance in East Asian populations for ten common diseases.	PGP000704	development of PGS005141 from the samples of GCST90399685; development of PGS005148 from the samples of GCST90399685; development of PGS005148 from the samples of GCST90399686; development of PGS005149 from the samples of GCST90043785; development of PGS005150 from the samples of GCST90044196; development of PGS005155 from the samples of GCST90044600
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40050429	10.1038/s41588-024-02072-3	Meta-analysis of genome-wide associations and polygenic risk prediction for atrial fibrillation in more than 180,000 cases.	PGP000712	source GWAS GCST90559230 of PGS012531; source GWAS GCST90559230 of PGS012532; source GWAS GCST90559230 of PGS012533; source GWAS GCST90559230 of PGS012534; source GWAS GCST90559230 of PGS012535; source GWAS GCST90559230 of PGS012536; source GWAS GCST90559230 of PGS012537; source GWAS GCST90559230 of PGS012538; evaluation of PGS005168 on PSS011946 (PPM022407); evaluation of PGS005168 on PSS011946 (PPM022408); evaluation of PGS005168 on PSS011946 (PPM022409); evaluation of PGS005168 on PSS011946 (PPM022410); evaluation of PGS005168 on PSS011946 (PPM022411); evaluation of PGS005168 on PSS011946 (PPM022412); evaluation of PGS005168 on PSS011946 (PPM022413); evaluation of PGS005168 on PSS011946 (PPM022414); evaluation of PGS005168 on PSS011946 (PPM022415); evaluation of PGS005168 on PSS011946 (PPM022416); evaluation of PGS005168 on PSS011946 (PPM022417); evaluation of PGS005168 on PSS011946 (PPM022418); and 32 more
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40133288	10.1038/s41467-025-58152-3	Leveraging large-scale biobank EHRs to enhance pharmacogenetics of cardiometabolic disease medications.	PGP000721	evaluation of PGS002150 on PSS011978 (PPM022508); evaluation of PGS002150 on PSS011978 (PPM022509); evaluation of PGS002108 on PSS011984 (PPM022510); evaluation of PGS002108 on PSS011984 (PPM022511); evaluation of PGS002172 on PSS011975 (PPM022512); evaluation of PGS002172 on PSS011975 (PPM022513); evaluation of PGS002171 on PSS011977 (PPM022514); evaluation of PGS002171 on PSS011977 (PPM022515); evaluation of PGS002228 on PSS011983 (PPM022516); evaluation of PGS002228 on PSS011983 (PPM022517); evaluation of PGS002228 on PSS011979 (PPM022518); evaluation of PGS002228 on PSS011979 (PPM022519); evaluation of PGS002228 on PSS011981 (PPM022520); evaluation of PGS002228 on PSS011981 (PPM022521); evaluation of PGS002228 on PSS011982 (PPM022522); evaluation of PGS002228 on PSS011982 (PPM022523); evaluation of PGS002228 on PSS011980 (PPM022524); evaluation of PGS002228 on PSS011980 (PPM022525); evaluation of PGS002193 on PSS011976 (PPM022526); evaluation of PGS002193 on PSS011976 (PPM022527)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40335489	10.1038/s41467-025-59525-4	Genome-wide analyses of variance in blood cell phenotypes provide new insights into complex trait biology and prediction.	PGP000723	training samples of PGS005172; training samples of PGS005173; training samples of PGS005174; training samples of PGS005175; training samples of PGS005176; training samples of PGS005177; training samples of PGS005178; training samples of PGS005179; training samples of PGS005180; training samples of PGS005181; training samples of PGS005182; training samples of PGS005183; training samples of PGS005184; training samples of PGS005185; training samples of PGS005186; training samples of PGS005187; training samples of PGS005188; training samples of PGS005189; training samples of PGS005190; training samples of PGS005191; and 6 more
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40397457	10.1001/jamacardio.2025.1182	Polygenic Prediction of Peripheral Artery Disease and Major Adverse Limb Events.	PGP000732	training samples of PGS005217; development of PGS005217 from the samples of GCST90132314; development of PGS005217 from the samples of GCST90239656; development of PGS005217 from the samples of GCST90239660; development of PGS005217 from the samples of GCST90239674; development of PGS005217 from the samples of GCST90239678; evaluation of PGS005217 on PSS012027 (PPM022598); evaluation of PGS005217 on PSS012034 (PPM022599); evaluation of PGS005217 on PSS012035 (PPM022600); evaluation of PGS005217 on PSS012036 (PPM022601); evaluation of PGS005217 on PSS012037 (PPM022602); evaluation of PGS005217 on PSS012033 (PPM022612)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40570042	10.1371/journal.pcbi.1013191	Robust pleiotropy-decomposed polygenic scores identify distinct contributions to elevated coronary artery disease polygenic risk.	PGP000740	training samples of PGS005236; evaluation of PGS005236 on PSS012052 (PPM022669)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40629691	10.1016/j.xhgg.2025.100477	Polygenic risk scores for prostate cancer: Comparative evaluations in UK and Australian cohorts.	PGP000741	training samples of PGS005237; training samples of PGS005238; training samples of PGS005239; evaluation of PGS005237 on PSS012056 (PPM022670); evaluation of PGS005238 on PSS012056 (PPM022671); evaluation of PGS005239 on PSS012056 (PPM022672); evaluation of PGS005240 on PSS012056 (PPM022673); evaluation of PGS005241 on PSS012056 (PPM022674); evaluation of PGS005237 on PSS012055 (PPM022675); evaluation of PGS005238 on PSS012055 (PPM022676); evaluation of PGS005239 on PSS012055 (PPM022677); evaluation of PGS005240 on PSS012055 (PPM022678); evaluation of PGS005241 on PSS012055 (PPM022679); evaluation of PGS005237 on PSS012057 (PPM022680); evaluation of PGS005238 on PSS012057 (PPM022681); evaluation of PGS005239 on PSS012057 (PPM022682); evaluation of PGS005240 on PSS012057 (PPM022683); evaluation of PGS005241 on PSS012057 (PPM022684); evaluation of PGS005237 on PSS012056 (PPM022695); evaluation of PGS005238 on PSS012056 (PPM022696); and 13 more
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40645996	10.1038/s41467-025-61720-2	Cross-population GWAS and proteomics improve risk prediction and reveal mechanisms in atrial fibrillation.	PGP000761	development of PGS005313 from the samples of GCST90624411; source GWAS GCST90624411 of PGS005313
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40691366	10.1038/s41591-025-03827-z	Polygenic prediction of body mass index and obesity through the life course and across ancestries.	PGP000724	training samples of PGS005200; training samples of PGS005201; training samples of PGS005202; training samples of PGS005203; training samples of PGS005204
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40696436	10.1186/s13073-025-01487-9	Impact of genetic risk and lifestyles on cardiovascular disease-free and total life expectancy: a cohort study.	PGP000746	development of PGS005253 from the samples of GCST90132315; development of PGS005253 from the samples of GCST90018890; development of PGS005253 from the samples of GCST90018870; development of PGS005253 from the samples of GCST90162626; development of PGS005253 from the samples of GCST90018955
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40759756	10.1038/s41588-025-02269-0	Uncovering the multivariate genetic architecture of frailty with genomic structural equation modeling.	PGP000735	development of PGS005221 from the samples of a GWAS; development of PGS005222 from the samples of a GWAS; development of PGS005223 from the samples of a GWAS; development of PGS005224 from the samples of a GWAS; development of PGS005225 from the samples of a GWAS; development of PGS005226 from the samples of a GWAS; development of PGS005227 from the samples of a GWAS; development of PGS005228 from the samples of GCST90020053; development of PGS005229 from the samples of GCST90295968
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40778152	10.1101/2025.07.21.25331778	Multi-ancestry polygenic risk scores for the prediction of type 2 diabetes and complications in diverse ancestries.	PGP000773	development of PGS005356 from the samples of a GWAS; development of PGS005357 from the samples of a GWAS; development of PGS005361 from the samples of a GWAS; development of PGS005362 from the samples of a GWAS; development of PGS005366 from the samples of a GWAS; development of PGS005367 from the samples of a GWAS; development of PGS005371 from the samples of a GWAS; development of PGS005372 from the samples of a GWAS; development of PGS005376 from the samples of a GWAS; development of PGS005377 from the samples of a GWAS; evaluation of PGS005353 on PSS012168 (PPM023214); evaluation of PGS005354 on PSS012168 (PPM023215); evaluation of PGS005355 on PSS012168 (PPM023216); evaluation of PGS005356 on PSS012168 (PPM023217); evaluation of PGS005357 on PSS012168 (PPM023218)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40796553	10.1038/s41467-025-62730-w	Modeling the genomic architecture of adiposity and anthropometrics across the lifespan.	PGP000739	development of PGS005232 from the samples of a GWAS; development of PGS005233 from the samples of a GWAS; development of PGS005234 from the samples of a GWAS; development of PGS005235 from the samples of a GWAS
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:40956996	10.1200/po-25-00303	Association of Genetic Predisposition to Inflammation With Cancer-Related Cognitive Impairment and Fatigue in Women Who Received Chemotherapy for Nonmetastatic Breast Cancer.	PGP000744	development of PGS005251 from the samples of a GWAS; evaluation of PGS005251 on PSS012063 (PPM022732)
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:41034193	10.1038/s41467-025-63546-4	Polygenic risk score for type 2 diabetes shows context-dependent effects across populations.	PGP000742	development of PGS005242 from the samples of GCST90132186
COHO:0000176	UK Biobank	curated		UKB	name (the Catalog id)	UK Biobank	PMID:41151026	10.1164/rccm.202505-1202rl	Plasma proteomic biomarkers underlying polygenic risk of idiopathic pulmonary fibrosis.	PGP000769	evaluation of PGS005323 on PSS012111 (PPM023074)
