name,cohorts,id,label,match,candidates,note
tobacco use,2,ECTO:6000041,exposure to Tobacco Use,exact,ECTO:6000029 exposure to tobacco smoking (0.883) | ECTO:6000041 exposure to Tobacco Use (0.882) | ECTO:0100013 exposure to tobacco (0.839) | ECTO:0100011 exposure to tobacco chewing (0.830) | ECTO:0100003 exposure to cigarette smoking (0.828) | ECTO:7000167 exposure to smokeless tobacco (0.826),
traffic emissions,1,ECTO:7000156,exposure to emissions from petroleum combustion,judged,ECTO:7000156 exposure to emissions from petroleum combustion (0.822) | ECTO:0800002 exposure to air pollution via maternal (0.772) | ECTO:7000139 exposure to gasoline exhaust (0.772) | ECTO:8000031 exposure to carbon dioxide emission process (0.767) | ECTO:0900363 exposure to fuel additive via ingestion (0.757) | ECTO:1000008 exposure to gas power station (0.755),vehicle exhaust as petroleum combustion emissions
traffic-related air pollution,3,ECTO:8000036,exposure to air pollution,judged,ECTO:0800002 exposure to air pollution via maternal (0.829) | ECTO:8000036 exposure to air pollution (0.797) | ECTO:8000040 exposure to urban pollution (0.779) | ECTO:0900113 exposure to carbon monoxide via inhalation (0.765) | ECTO:7000139 exposure to gasoline exhaust (0.761) | ECTO:0700002 exposure to aerosol via inhalation (0.752),traffic-related; urban pollution (ECTO:8000040) is the alternative
traumatic brain injury,1,MONDO:0043510,brain injury,judged,ECTO:9000900 exposure to tramadol (0.698) | ECTO:0070128 exposure to tortilla via ingestion (0.698) | ECTO:2000056 exposure to transplant surgery (0.694) | ECTO:9001710 exposure to central nervous system stimulant (0.694) | ECTO:8000021 exposure to tectonic earthquake (0.691) | ECTO:9001726 exposure to central nervous system depressant (0.690),the term EFO uses for brain injury; traumatic
trihalomethanes in drinking water,2,,,none,ECTO:0900501 exposure to trimethylamine via inhalation (0.779) | ECTO:9000723 exposure to trichlorofluoromethane (0.778) | ECTO:9000530 exposure to trichloroethene (0.776) | ECTO:0900502 exposure to trimethylamine via ingestion (0.773) | ECTO:9001612 exposure to trichloroacetic acid (0.764) | ECTO:9000989 exposure to Benzotrichloride (0.758),ECTO has no trihalomethane term
ultrafine particles,1,ECTO:7000118,exposure to ultrafine respirable suspended particulate matter,judged,ECTO:7000118 exposure to ultrafine respirable suspended particulate matter (0.925) | ECTO:0700001 exposure to ultrafine respirable suspended particulate matter via inhalation (0.907) | ECTO:9002015 exposure to ultraviolet filter (0.812) | ECTO:0000006 exposure to ultraviolet radiation (0.803) | ECTO:7000117 exposure to fine respirable suspended particulate matter (0.787) | ECTO:7000061 exposure to microplastic particle (0.772),
ultraviolet (UV) radiation,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:0000006 exposure to ultraviolet radiation (0.911) | ECTO:9002015 exposure to ultraviolet filter (0.879) | ECTO:8000055 exposure to ultrasound radiation (0.802) | ECTO:8000063 exposure to irradiation by photosynthetically active radiation (0.766) | ECTO:8000061 exposure to Solar radiation (0.751) | ECTO:7000118 exposure to ultrafine respirable suspended particulate matter (0.745),
ultraviolet light exposure,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:0000006 exposure to ultraviolet radiation (0.906) | ECTO:9002015 exposure to ultraviolet filter (0.887) | ECTO:8000055 exposure to ultrasound radiation (0.814) | ECTO:8000063 exposure to irradiation by photosynthetically active radiation (0.810) | ECTO:0900025 exposure to vitamin D via ingestion (0.809) | ECTO:1000012 exposure to solar power station (0.801),
urban sanitation,1,,,none,ECTO:8000040 exposure to urban pollution (0.855) | ECTO:8000030 exposure to urban flooding (0.849) | ECTO:1000017 exposure to industrial wastewater treatment plant (0.733) | ECTO:1000015 exposure to wastewater treatment plant (0.725) | ECTO:1000014 exposure to waste treatment plant (0.717) | ECTO:5000002 exposure to public swimming pool (0.712),ECTO has no sanitation term
urbanisation,1,,,none,ECTO:8000040 exposure to urban pollution (0.871) | ECTO:8000030 exposure to urban flooding (0.865) | ECTO:0000006 exposure to ultraviolet radiation (0.713) | ECTO:9002015 exposure to ultraviolet filter (0.703) | ECTO:9002900 exposure to uridine (0.693) | ECTO:8000055 exposure to ultrasound radiation (0.679),ECTO has no urbanisation term; urban pollution (ECTO:8000040) is not it
urbanization,1,,,none,ECTO:8000040 exposure to urban pollution (0.881) | ECTO:8000030 exposure to urban flooding (0.875) | ECTO:0000006 exposure to ultraviolet radiation (0.722) | ECTO:9002015 exposure to ultraviolet filter (0.713) | ECTO:9002900 exposure to uridine (0.697) | ECTO:8000055 exposure to ultrasound radiation (0.685),ECTO has no urbanisation term; urban pollution (ECTO:8000040) is not it
use of tanning beds,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:0070095 exposure to tuna steak via ingestion (0.746) | ECTO:0900161 exposure to titanium dioxide nanoparticle via inhalation (0.734) | ECTO:0900080 exposure to taurine via ingestion (0.733) | ECTO:0900494 exposure to titanium dioxide nanoparticle via ingestion (0.728) | ECTO:9002074 exposure to skin lightening agent (0.725) | ECTO:0900468 exposure to melatonin via ingestion (0.718),artificial ultraviolet from sunbeds
"use of TETRA, a digital communication system used by police forces and other emergency services in Great Britain",1,ECTO:8000054,exposure to radiowave radiation,judged,ECTO:9001505 exposure to tetraethyllead (0.683) | ECTO:9001267 exposure to tetrafluoroethene (0.678) | ECTO:0900231 exposure to tetrachloromethane via injection (0.675) | ECTO:9001269 exposure to tetramethrin (0.673) | ECTO:9001608 exposure to tetramethyllead (0.666) | ECTO:9002116 exposure to tetrazine acaricide (0.665),TETRA radio signals
UV exposure,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:0000006 exposure to ultraviolet radiation (0.850) | ECTO:9002015 exposure to ultraviolet filter (0.831) | ECTO:8000061 exposure to Solar radiation (0.819) | ECTO:0900025 exposure to vitamin D via ingestion (0.807) | ECTO:1000012 exposure to solar power station (0.800) | ECTO:9000135 exposure to vitamin D3 (0.797),
very-low-energy diet,1,ECTO:2000065,exposure to calorie restrictive diet intake,judged,ECTO:2000121 exposure to low fat diet intake (0.785) | ECTO:2000065 exposure to calorie restrictive diet intake (0.760) | ECTO:0090008 exposure to low-density lipoprotein in food (0.739) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.733) | ECTO:2000117 exposure to dietary sodium intake avoidance (0.733) | ECTO:2000075 exposure to dietary lysine intake avoidance (0.724),
vitamin and mineral supplement use,1,ECTO:0070245,"exposure to dietary supplement, vitamin(s) and fatty acids via ingestion",judged,"ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.879) | ECTO:0900025 exposure to vitamin D via ingestion (0.862) | ECTO:2000110 exposure to vitamin C supplementation (0.855) | ECTO:9002169 exposure to vitamin B complex (0.846) | ECTO:0900030 exposure to vitamin B6 via ingestion (0.845) | ECTO:0900026 exposure to vitamin E via ingestion (0.841)",
walnut intake (omega-3 fatty acids),1,ECTO:0070155,exposure to walnuts via ingestion,judged,ECTO:0070155 exposure to walnuts via ingestion (0.825) | ECTO:0900052 exposure to omega-3 fatty acid via ingestion (0.802) | ECTO:0070171 exposure to omega-3- fatty acid supplement via ingestion (0.801) | ECTO:9002766 exposure to omega-3 fatty acid (0.776) | ECTO:0070156 exposure to nuts via ingestion (0.771) | ECTO:0900268 exposure to nutraceutical via ingestion (0.740),
war and adversity associated with being a refugee,1,,,none,ECTO:0900510 exposure to warfarin via ingestion (0.732) | ECTO:9002158 exposure to warfarin (0.693) | ECTO:0600005 exposure to thermal pollution of an aquatic system (0.690) | ECTO:0800003 exposure to famine via maternal (0.690) | ECTO:2000092 exposure to cold water immersion therapy (0.689) | ECTO:0000980 exposure to temperature of air in surroundings (0.687),ECTO has no war or displacement term
water pollution,1,ECTO:8000038,exposure to water pollution,exact,ECTO:8000038 exposure to water pollution (0.932) | ECTO:7000115 exposure to waterborne particulate matter (0.886) | ECTO:1000056 exposure to rainfall (0.852) | ECTO:0070216 exposure to watercress via ingestion (0.844) | ECTO:9000156 exposure to water (0.836) | ECTO:7000165 exposure to water-based cloud droplet (0.826),
wheat bread enriched with bioprocessed rye bran,1,ECTO:2000068,exposure to dietary intervention,judged,ECTO:0070112 exposure to rye bread via ingestion (0.772) | ECTO:0070118 exposure to bread roll via ingestion (0.753) | ECTO:0070241 exposure to wheat germ via ingestion (0.738) | ECTO:0070114 exposure to whole wheat bread via ingestion (0.731) | ECTO:0070191 exposure to whole grain bread via ingestion (0.722) | ECTO:0070108 exposure to whole wheat crackers via ingestion (0.711),a trial food
whole-grain-enriched diet,1,ECTO:2000068,exposure to dietary intervention,judged,ECTO:0070191 exposure to whole grain bread via ingestion (0.818) | ECTO:0070114 exposure to whole wheat bread via ingestion (0.800) | ECTO:0070108 exposure to whole wheat crackers via ingestion (0.789) | ECTO:0070192 exposure to whole oat bread via ingestion (0.779) | ECTO:0070237 exposure to grain or starch product (us cfr) via ingestion (0.763) | ECTO:0070241 exposure to wheat germ via ingestion (0.755),a trial diet enriched in whole grain
wholegrain rye bread,1,ECTO:0070112,exposure to rye bread via ingestion,judged,ECTO:0070112 exposure to rye bread via ingestion (0.832) | ECTO:0070191 exposure to whole grain bread via ingestion (0.824) | ECTO:0070114 exposure to whole wheat bread via ingestion (0.809) | ECTO:0070108 exposure to whole wheat crackers via ingestion (0.799) | ECTO:0070192 exposure to whole oat bread via ingestion (0.799) | ECTO:0070118 exposure to bread roll via ingestion (0.769),
work characteristics,1,ECTO:0001591,exposure to occupation,judged,ECTO:7000092 exposure to waste material (0.742) | ECTO:1000014 exposure to waste treatment plant (0.737) | ECTO:0010003 exposure to environmental physical object quality (0.727) | ECTO:0010002 exposure to environmental process quality (0.724) | ECTO:1000037 exposure to office (0.722) | ECTO:7000094 exposure to industrial waste material (0.722),nearest term
workplace cafeteria food choices,1,EFO:0002755,diet,judged,ECTO:0070144 exposure to cake via ingestion (0.793) | ECTO:9002062 exposure to food propellant (0.789) | ECTO:0900120 exposure to food component via ingestion (0.787) | ECTO:0900015 exposure to food emulsifier via ingestion (0.783) | ECTO:0070131 exposure to pizza via ingestion (0.782) | ECTO:0900013 exposure to food coloring via ingestion (0.781),food choices at work
